ENCFF603OCV.bed.gz,YY1  
ENCFF327HJW.bed.gz,H3K9me3  
ENCFF082VKJ.bed.gz,H3K36me3  
ENCFF903BSR.bed.gz,H3K4me3  
ENCFF703DHI.bed.gz,H3K4me1  
ENCFF790YTQ.bed.gz,H3K4me3  
ENCFF978MTX.bed.gz,H4K20me1  
ENCFF847IRC.bed.gz,H3K36me3  
ENCFF002CZS.bed.gz,YY1  
ENCFF593JYW.bed.gz,H4K20me1  
ENCFF446JIT.bed.gz,H3K4me1  
ENCFF241TSB.bed.gz,H3K27me3  
ENCFF001VOF.bed.gz,POLR2A  
ENCFF784YVX.bed.gz,EP300  
ENCFF494FEY.bed.gz,H3K4me3  
ENCFF002CXU.bed.gz,RAD21  
ENCFF035XGM.bed.gz,H3K9me3  
ENCFF267ZRT.bed.gz,POLR2A  
ENCFF001WZQ.bed.gz,H3K27me3  
ENCFF498DXA.bed.gz,H3K9me3  
ENCFF799HGA.bed.gz,H2AFZ  
ENCFF698RHA.bed.gz,H3K4me3  
ENCFF366JEB.bed.gz,H3K4me1  
ENCFF499BKX.bed.gz,H3K79me2  
ENCFF558VPP.bed.gz,REST  
ENCFF967DYZ.bed.gz,H3K27me3  
ENCFF389PNH.bed.gz,POLR2A  
ENCFF099PRP.bed.gz,H3K27me3  
ENCFF105XLJ.bed.gz,H3K36me3  
ENCFF247JOW.bed.gz,H3K36me3  
ENCFF193YKC.bed.gz,H3K4me3  
ENCFF701BYF.bed.gz,REST  
ENCFF001XAB.bed.gz,H3K36me3  
ENCFF478LFR.bed.gz,H3K9me3  
ENCFF320FSW.bed.gz,H3K4me1  
ENCFF526BJR.bed.gz,H3K27ac  
ENCFF337XPQ.bed.gz,H3K27ac  
ENCFF001XCN.bed.gz,H3K36me3  
ENCFF001WYZ.bed.gz,H3K4me3  
ENCFF757EYL.bed.gz,H3K36me3  
ENCFF001UAM.bed.gz,POLR2A  
ENCFF253CMF.bed.gz,H3K36me3  
ENCFF149SDU.bed.gz,H3K27ac  
ENCFF253TVS.bed.gz,H3K4me3  
ENCFF626AMC.bed.gz,H3K27ac  
ENCFF596FFJ.bed.gz,POLR2A  
ENCFF305ZSB.bed.gz,H3K9me3  
ENCFF779FLG.bed.gz,H3K4me1  
ENCFF744MMI.bed.gz,H3K36me3  
ENCFF845RPK.bed.gz,H3K9me3  
ENCFF581THS.bed.gz,H3K4me3  
ENCFF732DWL.bed.gz,H2AFZ  
ENCFF029WVG.bed.gz,H3K4me2  
ENCFF912HHE.bed.gz,H3K4me1  
ENCFF707XGI.bed.gz,H3K4me3  
ENCFF001VCW.bed.gz,H3K36me3  
ENCFF433RBT.bed.gz,H3K4me1  
ENCFF407TXO.bed.gz,H3K36me3  
ENCFF326VMV.bed.gz,H3K4me3  
ENCFF739HYT.bed.gz,H3K79me2  
ENCFF001SSU.bed.gz,H3K4me2  
ENCFF462CCB.bed.gz,H3K27me3  
ENCFF541PYK.bed.gz,H3K9me3  
ENCFF388STB.bed.gz,H3K27ac  
ENCFF723YDW.bed.gz,H3K9me3  
ENCFF001XHF.bed.gz,H3K4me3  
ENCFF006NCX.bed.gz,H3K27ac  
ENCFF509VEL.bed.gz,H3K27me3  
ENCFF674NPB.bed.gz,H3K79me2  
ENCFF631QJF.bed.gz,H3K27ac  
ENCFF285HRL.bed.gz,H3K27me3  
ENCFF481TTY.bed.gz,H3K4me3  
ENCFF001WYY.bed.gz,H3K4me3  
ENCFF108TKK.bed.gz,H3K4me1  
ENCFF100ZHU.bed.gz,H3K79me2  
ENCFF143BST.bed.gz,H3K36me3  
ENCFF310NCC.bed.gz,YY1  
ENCFF239BZW.bed.gz,H4K20me1  
ENCFF001XDI.bed.gz,H3K4me3  
ENCFF002DBP.bed.gz,POLR2A  
ENCFF429IMB.bed.gz,H3K4me3  
ENCFF049XJW.bed.gz,H3K9me3  
ENCFF132ANR.bed.gz,H3K4me2  
ENCFF816FNI.bed.gz,H3K4me1  
ENCFF811YKW.bed.gz,H3K36me3  
ENCFF262PTI.bed.gz,H3K27ac  
ENCFF584OGM.bed.gz,H3K36me3  
ENCFF843SYD.bed.gz,EP300  
ENCFF461NSH.bed.gz,H3K9me3  
ENCFF001VFA.bed.gz,POLR2A  
ENCFF688HCU.bed.gz,H3K4me3  
ENCFF864HFH.bed.gz,POLR2A  
ENCFF602XBD.bed.gz,H3K4me3  
ENCFF897HZY.bed.gz,H3K4me3  
ENCFF180LQP.bed.gz,H3K27ac  
ENCFF374VVK.bed.gz,RAD21  
ENCFF475SIL.bed.gz,H3K4me1  
ENCFF364TXW.bed.gz,H3K27me3  
ENCFF600ETT.bed.gz,H3K4me3  
ENCFF001WUW.bed.gz,H3K9me3  
ENCFF260MTZ.bed.gz,H3K9me3  
ENCFF720UHY.bed.gz,H3K36me3  
ENCFF001WXK.bed.gz,H3K36me3  
ENCFF791ZDX.bed.gz,EP300  
ENCFF818XOG.bed.gz,H3K27me3  
ENCFF484HRW.bed.gz,H3K4me3  
ENCFF001UDG.bed.gz,POLR2AphosphoS5  
ENCFF001SST.bed.gz,H3K4me2  
ENCFF033XFJ.bed.gz,POLR2A  
ENCFF001XAJ.bed.gz,H3K36me3  
ENCFF299CAD.bed.gz,POLR2A  
ENCFF992RBK.bed.gz,H3K27me3  
ENCFF391XHL.bed.gz,H3K4me3  
ENCFF361UOE.bed.gz,H3K4me3  
ENCFF684JXL.bed.gz,H3K27ac  
ENCFF943XES.bed.gz,H3K36me3  
ENCFF115KYR.bed.gz,H3K27ac  
ENCFF271JBK.bed.gz,H2AFZ  
ENCFF506HHV.bed.gz,REST  
ENCFF316URQ.bed.gz,H3K4me3  
ENCFF001SWV.bed.gz,H3K9me3  
ENCFF372LOW.bed.gz,POLR2A  
ENCFF402JUG.bed.gz,H3K36me3  
ENCFF140PQL.bed.gz,H3K9me3  
ENCFF158FMD.bed.gz,H3K27me3  
ENCFF981JOH.bed.gz,EP300  
ENCFF942OVV.bed.gz,H3K4me3  
ENCFF893SAP.bed.gz,H3K4me3  
ENCFF423BKD.bed.gz,POLR2A  
ENCFF196LRG.bed.gz,POLR2A  
ENCFF580GTZ.bed.gz,H3K4me1  
ENCFF637FXC.bed.gz,H3K36me3  
ENCFF110NTE.bed.gz,H3K4me2  
ENCFF001UCC.bed.gz,RAD21  
ENCFF041YQB.bed.gz,H3K36me3  
ENCFF001XBW.bed.gz,H3K4me3  
ENCFF314GKM.bed.gz,H3K4me3  
ENCFF218PDI.bed.gz,POLR2AphosphoS5  
ENCFF001TYQ.bed.gz,RAD21  
ENCFF317ATF.bed.gz,H3K4me1  
ENCFF315SPJ.bed.gz,POLR2A  
ENCFF480PXO.bed.gz,H3K4me3  
ENCFF538YID.bed.gz,POLR2A  
ENCFF001XAF.bed.gz,H3K36me3  
ENCFF079NXF.bed.gz,H3K36me3  
ENCFF703GFV.bed.gz,H3K9me3  
ENCFF001TZW.bed.gz,POLR2AphosphoS5  
ENCFF001XDN.bed.gz,H3K4me3  
ENCFF001WWM.bed.gz,H3K27me3  
ENCFF867SJS.bed.gz,H3K36me3  
ENCFF619IGY.bed.gz,H3K27me3  
ENCFF002CIQ.bed.gz,YY1  
ENCFF001STR.bed.gz,H3K4me1  
ENCFF459HBL.bed.gz,H3K27me3  
ENCFF221DZR.bed.gz,H3K27ac  
ENCFF190DNT.bed.gz,H3K36me3  
ENCFF754QSA.bed.gz,H3K27me3  
ENCFF294IQL.bed.gz,H3K36me3  
ENCFF023KUN.bed.gz,H3K36me3  
ENCFF084JMJ.bed.gz,H3K27ac  
ENCFF038EDJ.bed.gz,H3K79me2  
ENCFF848XOZ.bed.gz,H3K9me3  
ENCFF001XDH.bed.gz,H3K4me3  
ENCFF750PNJ.bed.gz,H3K9me3  
ENCFF002CTB.bed.gz,RAD21  
ENCFF870QVY.bed.gz,H2AFZ  
ENCFF001VKS.bed.gz,POLR2A  
ENCFF446GWX.bed.gz,H3K4me3  
ENCFF126IUT.bed.gz,H3K9ac  
ENCFF001XKB.bed.gz,H3K4me3  
ENCFF442UVV.bed.gz,REST  
ENCFF935EXG.bed.gz,H3K36me3  
ENCFF591MDC.bed.gz,H3K9me3  
ENCFF665RHY.bed.gz,POLR2A  
ENCFF467KXG.bed.gz,H3K36me3  
ENCFF917TVB.bed.gz,H3K27me3  
ENCFF064UCY.bed.gz,H3K79me2  
ENCFF001XBO.bed.gz,H3K4me3  
ENCFF888XYF.bed.gz,H3K4me3  
ENCFF001SXP.bed.gz,H3K9ac  
ENCFF988CCZ.bed.gz,H3K4me2  
ENCFF508ODU.bed.gz,H3K9me3  
ENCFF001STK.bed.gz,H3K4me2  
ENCFF922PVQ.bed.gz,H3K36me3  
ENCFF950XWX.bed.gz,H3K4me3  
ENCFF140QQR.bed.gz,H4K20me1  
ENCFF144EOJ.bed.gz,H3K27ac  
ENCFF010MQK.bed.gz,H3K4me3  
ENCFF532XPH.bed.gz,H3K9me3  
ENCFF785NVZ.bed.gz,H3K36me3  
ENCFF042XOO.bed.gz,H4K20me1  
ENCFF127OAP.bed.gz,H3K36me3  
ENCFF093IIO.bed.gz,H2AFZ  
ENCFF316EAJ.bed.gz,H3K4me3  
ENCFF686VJY.bed.gz,YY1  
ENCFF301VXY.bed.gz,H3K4me3  
ENCFF606GGB.bed.gz,H3K27me3  
ENCFF329RNU.bed.gz,H3K4me2  
ENCFF904QMD.bed.gz,H4K20me1  
ENCFF687MUG.bed.gz,H3K27me3  
ENCFF978YIR.bed.gz,H3K4me1  
ENCFF828STE.bed.gz,H3K36me3  
ENCFF471NKD.bed.gz,H3K27me3  
ENCFF971XRJ.bed.gz,H3K4me3  
ENCFF315CVJ.bed.gz,H3K9me3  
ENCFF001UPT.bed.gz,REST  
ENCFF257XEM.bed.gz,H3K27ac  
ENCFF440IVB.bed.gz,H3K4me1  
ENCFF486RQK.bed.gz,H3K4me3  
ENCFF001SYB.bed.gz,H3K4me3  
ENCFF001WVE.bed.gz,H3K4me3  
ENCFF164OPB.bed.gz,H4K20me1  
ENCFF766YCM.bed.gz,H3K27ac  
ENCFF001XBN.bed.gz,H3K4me3  
ENCFF496OIF.bed.gz,H3K36me3  
ENCFF779UPF.bed.gz,H3K27ac  
ENCFF001SZD.bed.gz,H2AFZ  
ENCFF854KPC.bed.gz,REST  
ENCFF001SSV.bed.gz,H3K4me3  
ENCFF118PCX.bed.gz,H3K36me3  
ENCFF081UVE.bed.gz,H3K4me2  
ENCFF610TIN.bed.gz,H3K4me3  
ENCFF403AAG.bed.gz,REST  
ENCFF681XWD.bed.gz,H3K9me3  
ENCFF614YUX.bed.gz,H3K27me3  
ENCFF603OXZ.bed.gz,H3K4me1  
ENCFF678XBX.bed.gz,H3K4me3  
ENCFF780SRO.bed.gz,H3K27me3  
ENCFF358TXG.bed.gz,H3K9me3  
ENCFF001SWM.bed.gz,H3K36me3  
ENCFF137NMJ.bed.gz,H3K79me2  
ENCFF001XIS.bed.gz,H3K36me3  
ENCFF065MTT.bed.gz,POLR2AphosphoS5  
ENCFF986MCF.bed.gz,H3K9me3  
ENCFF958HIE.bed.gz,H3K4me3  
ENCFF810DXC.bed.gz,H3K4me3  
ENCFF725YRX.bed.gz,H3K4me3  
ENCFF826RQY.bed.gz,H3K4me3  
ENCFF506OSH.bed.gz,H3K36me3  
ENCFF112PTW.bed.gz,H3K4me3  
ENCFF336ATV.bed.gz,H3K4me1  
ENCFF495AXG.bed.gz,H3K4me3  
ENCFF033XQB.bed.gz,POLR2A  
ENCFF865LLX.bed.gz,H4K20me1  
ENCFF644HHB.bed.gz,REST  
ENCFF068AWU.bed.gz,H3K4me3  
ENCFF026HRU.bed.gz,H3K4me3  
ENCFF489RQG.bed.gz,H3K4me3  
ENCFF857CPV.bed.gz,H3K36me3  
ENCFF809JDN.bed.gz,H2AFZ  
ENCFF229RMW.bed.gz,H3K79me2  
ENCFF281JKH.bed.gz,POLR2A  
ENCFF347BGX.bed.gz,H3K4me2  
ENCFF001VEX.bed.gz,EP300  
ENCFF379TWQ.bed.gz,H3K4me1  
ENCFF630AYN.bed.gz,H3K36me3  
ENCFF686LEN.bed.gz,H3K4me2  
ENCFF642QNU.bed.gz,H4K20me1  
ENCFF001XIX.bed.gz,H3K4me3  
ENCFF686DZB.bed.gz,H3K27ac  
ENCFF029OVQ.bed.gz,H2AFZ  
ENCFF086ABE.bed.gz,EP300  
ENCFF622WUZ.bed.gz,H3K4me3  
ENCFF001XAY.bed.gz,H3K4me3  
ENCFF566JRP.bed.gz,H3K4me2  
ENCFF002CQM.bed.gz,POLR2A  
ENCFF001XES.bed.gz,H3K4me3  
ENCFF636HMG.bed.gz,H3K9me3  
ENCFF279HDV.bed.gz,H3K4me3  
ENCFF313TAJ.bed.gz,H3K4me3  
ENCFF387IHH.bed.gz,H2AFZ  
ENCFF513PCF.bed.gz,H3K27ac  
ENCFF299MXU.bed.gz,H3K27ac  
ENCFF001WYF.bed.gz,H3K36me3  
ENCFF969SEE.bed.gz,H3K4me3  
ENCFF191XHJ.bed.gz,H3K4me1  
ENCFF557QJF.bed.gz,H3K4me2  
ENCFF426RXY.bed.gz,H3K9ac  
ENCFF721YWK.bed.gz,H3K79me2  
ENCFF933BIJ.bed.gz,H3K9me3  
ENCFF845LKF.bed.gz,H3K27me3  
ENCFF879NZR.bed.gz,H3K4me1  
ENCFF656JDM.bed.gz,H3K9me3  
ENCFF954BWE.bed.gz,H3K4me1  
ENCFF339DCU.bed.gz,H3K27ac  
ENCFF207YLR.bed.gz,H3K4me3  
ENCFF894KGN.bed.gz,H3K27me3  
ENCFF158TSO.bed.gz,H3K4me3  
ENCFF614LBC.bed.gz,H3K27me3  
ENCFF683UTO.bed.gz,H3K27ac  
ENCFF492SYX.bed.gz,H2AFZ  
ENCFF571QFG.bed.gz,H3K4me1  
ENCFF682XDY.bed.gz,H3K4me3  
ENCFF001XFP.bed.gz,H3K4me3  
ENCFF227WSF.bed.gz,H3K27ac  
ENCFF557CCO.bed.gz,H3K4me1  
ENCFF001TAM.bed.gz,H3K9ac  
ENCFF591QTD.bed.gz,H4K20me1  
ENCFF867FQT.bed.gz,H3K27ac  
ENCFF936WTL.bed.gz,H3K27ac  
ENCFF736XSR.bed.gz,H3K4me3  
ENCFF139GRE.bed.gz,H3K9me3  
ENCFF885BPG.bed.gz,H3K4me2  
ENCFF319IQG.bed.gz,H3K4me1  
ENCFF606HWF.bed.gz,H3K27ac  
ENCFF001XCV.bed.gz,H3K27me3  
ENCFF167CVF.bed.gz,POLR2A  
ENCFF620JEB.bed.gz,POLR2A  
ENCFF142BPN.bed.gz,H3K4me3  
ENCFF636JSD.bed.gz,H3K9me3  
ENCFF843JYN.bed.gz,H3K9me3  
ENCFF001SZF.bed.gz,H3K27me3  
ENCFF542ZPW.bed.gz,H2AFZ  
ENCFF676RWX.bed.gz,H3K36me3  
ENCFF717YOR.bed.gz,POLR2A  
ENCFF984QYQ.bed.gz,H3K36me3  
ENCFF585SBQ.bed.gz,H3K4me2  
ENCFF862CMS.bed.gz,H3K4me2  
ENCFF726YQX.bed.gz,H3K79me2  
ENCFF378OQB.bed.gz,H3K4me3  
ENCFF496WAT.bed.gz,H3K27me3  
ENCFF232QQX.bed.gz,H3K4me3  
ENCFF179PGH.bed.gz,H3K4me1  
ENCFF279OIN.bed.gz,H3K4me3  
ENCFF494LAU.bed.gz,H3K79me2  
ENCFF061EOS.bed.gz,POLR2AphosphoS5  
ENCFF001UBW.bed.gz,POLR2AphosphoS5  
ENCFF002CUP.bed.gz,POLR2A  
ENCFF886XDB.bed.gz,H3K27me3  
ENCFF343XMY.bed.gz,REST  
ENCFF140XPK.bed.gz,EP300  
ENCFF001VDF.bed.gz,H3K27ac  
ENCFF397JOR.bed.gz,EP300  
ENCFF577ZNU.bed.gz,H3K9me3  
ENCFF538OAF.bed.gz,H3K4me1  
ENCFF108GJC.bed.gz,POLR2A  
ENCFF737MBT.bed.gz,H3K27ac  
ENCFF001WZO.bed.gz,H3K27me3  
ENCFF001UIP.bed.gz,POLR2AphosphoS5  
ENCFF356JPQ.bed.gz,H2AFZ  
ENCFF610JMH.bed.gz,H3K4me1  
ENCFF823YOI.bed.gz,H3K4me2  
ENCFF616RBL.bed.gz,H3K36me3  
ENCFF318QJC.bed.gz,H3K27me3  
ENCFF122RTX.bed.gz,H3K27ac  
ENCFF926KCW.bed.gz,H3K27ac  
ENCFF001VCS.bed.gz,H3K9ac  
ENCFF047UMH.bed.gz,H2AFZ  
ENCFF731FIC.bed.gz,H3K9ac  
ENCFF926XLT.bed.gz,H3K9me3  
ENCFF191QOH.bed.gz,H3K36me3  
ENCFF428FAW.bed.gz,H3K4me1  
ENCFF001VPY.bed.gz,POLR2A  
ENCFF588YTH.bed.gz,H3K9me3  
ENCFF798BVU.bed.gz,H3K4me1  
ENCFF066DLR.bed.gz,H3K27ac  
ENCFF730FKD.bed.gz,H3K36me3  
ENCFF360PVA.bed.gz,H3K27ac  
ENCFF271FOH.bed.gz,H3K9ac  
ENCFF176AXH.bed.gz,H3K4me2  
ENCFF179JBC.bed.gz,H2AFZ  
ENCFF044MZF.bed.gz,RAD21  
ENCFF510NYQ.bed.gz,H3K27ac  
ENCFF614ZSZ.bed.gz,H3K27ac  
ENCFF636MRW.bed.gz,H3K4me1  
ENCFF694DPB.bed.gz,H3K4me3  
ENCFF001TAR.bed.gz,H3K79me2  
ENCFF076ZOZ.bed.gz,H3K4me3  
ENCFF154MXN.bed.gz,H2AFZ  
ENCFF956ZVG.bed.gz,H3K4me3  
ENCFF420BQO.bed.gz,H3K9me3  
ENCFF664IXI.bed.gz,H3K27ac  
ENCFF074XYD.bed.gz,H4K20me1  
ENCFF284IVU.bed.gz,H3K79me2  
ENCFF719NRS.bed.gz,H3K36me3  
ENCFF299GWT.bed.gz,H3K27ac  
ENCFF643BMR.bed.gz,H3K36me3  
ENCFF785UTH.bed.gz,H3K4me3  
ENCFF979BDX.bed.gz,POLR2AphosphoS5  
ENCFF031KKB.bed.gz,H4K20me1  
ENCFF433ZKP.bed.gz,POLR2A  
ENCFF690HPT.bed.gz,H3K27ac  
ENCFF555EFB.bed.gz,H3K36me3  
ENCFF001XDO.bed.gz,H3K4me3  
ENCFF510UHF.bed.gz,POLR2A  
ENCFF288RGB.bed.gz,H3K4me3  
ENCFF779FUO.bed.gz,H3K4me3  
ENCFF763KFL.bed.gz,H3K4me3  
ENCFF403OOI.bed.gz,H3K4me3  
ENCFF983BQI.bed.gz,YY1  
ENCFF524QYS.bed.gz,POLR2AphosphoS5  
ENCFF449OJY.bed.gz,H3K4me1  
ENCFF362HVF.bed.gz,H3K9ac  
ENCFF502ZBE.bed.gz,POLR2A  
ENCFF234SRA.bed.gz,H3K4me3  
ENCFF394QTU.bed.gz,H3K4me1  
ENCFF782XOZ.bed.gz,H3K4me3  
ENCFF098NZX.bed.gz,H3K9ac  
ENCFF446ASD.bed.gz,H2AFZ  
ENCFF899XEM.bed.gz,YY1  
ENCFF041LZZ.bed.gz,H3K27me3  
ENCFF336AOR.bed.gz,H3K4me3  
ENCFF661NMR.bed.gz,H3K27ac  
ENCFF736VHU.bed.gz,H3K4me3  
ENCFF001VPJ.bed.gz,YY1  
ENCFF851BYF.bed.gz,H3K36me3  
ENCFF173WKM.bed.gz,H3K4me3  
ENCFF474AMK.bed.gz,H3K4me3  
ENCFF514RPR.bed.gz,H3K36me3  
ENCFF396ZQL.bed.gz,POLR2A  
ENCFF001WZG.bed.gz,H3K27me3  
ENCFF502LBQ.bed.gz,H3K36me3  
ENCFF086QMV.bed.gz,H3K4me3  
ENCFF635DER.bed.gz,H3K9me3  
ENCFF998HRK.bed.gz,H3K4me3  
ENCFF264YCO.bed.gz,H3K27ac  
ENCFF546CXR.bed.gz,REST  
ENCFF001TZO.bed.gz,YY1  
ENCFF700HZX.bed.gz,EP300  
ENCFF233JVM.bed.gz,H3K4me1  
ENCFF760CPU.bed.gz,POLR2A  
ENCFF152AUP.bed.gz,H3K4me3  
ENCFF881NCE.bed.gz,H3K4me1  
ENCFF551FEL.bed.gz,H3K4me3  
ENCFF001XAK.bed.gz,H3K36me3  
ENCFF259QHQ.bed.gz,H3K4me1  
ENCFF955CMQ.bed.gz,REST  
ENCFF433YLJ.bed.gz,H3K4me2  
ENCFF456CAO.bed.gz,H3K36me3  
ENCFF055YZQ.bed.gz,H3K4me1  
ENCFF940QYQ.bed.gz,H3K36me3  
ENCFF001UIO.bed.gz,POLR2AphosphoS5  
ENCFF526PEF.bed.gz,H3K36me3  
ENCFF001XGR.bed.gz,H3K36me3  
ENCFF403INU.bed.gz,H3K4me3  
ENCFF048JKT.bed.gz,REST  
ENCFF663KGP.bed.gz,H3K4me3  
ENCFF434AON.bed.gz,H3K9me3  
ENCFF348DAP.bed.gz,H3K9me3  
ENCFF580YDN.bed.gz,REST  
ENCFF531NFE.bed.gz,EP300  
ENCFF210GAU.bed.gz,H3K4me3  
ENCFF659QGR.bed.gz,H3K4me3  
ENCFF161HKY.bed.gz,H3K4me1  
ENCFF054XIU.bed.gz,H3K27me3  
ENCFF534KJU.bed.gz,H2AFZ  
ENCFF247YFK.bed.gz,H3K4me1  
ENCFF001XEI.bed.gz,H3K27me3  
ENCFF777PWG.bed.gz,H3K9me3  
ENCFF909INE.bed.gz,H3K9me3  
ENCFF545XJL.bed.gz,H3K9me3  
ENCFF145HTU.bed.gz,H3K36me3  
ENCFF463CMO.bed.gz,H3K4me1  
ENCFF687WSF.bed.gz,H3K4me1  
ENCFF887HHG.bed.gz,H3K9me3  
ENCFF074AXA.bed.gz,H3K27me3  
ENCFF771SVM.bed.gz,H3K4me3  
ENCFF864ZFA.bed.gz,H3K27ac  
ENCFF130AWQ.bed.gz,H3K27ac  
ENCFF912ZTV.bed.gz,H3K27me3  
ENCFF328BPF.bed.gz,H2AFZ  
ENCFF189YWV.bed.gz,H4K20me1  
ENCFF627TCC.bed.gz,H3K4me3  
ENCFF173XYW.bed.gz,H3K27me3  
ENCFF915LTL.bed.gz,H3K4me3  
ENCFF352WYQ.bed.gz,H3K4me3  
ENCFF001TAY.bed.gz,H3K9me3  
ENCFF914PQZ.bed.gz,H3K4me1  
ENCFF071BXX.bed.gz,H3K4me3  
ENCFF001SXN.bed.gz,H3K4me3  
ENCFF358EEU.bed.gz,H3K4me3  
ENCFF156AJN.bed.gz,H3K4me3  
ENCFF001WWJ.bed.gz,H3K4me3  
ENCFF854BAU.bed.gz,H3K9me3  
ENCFF040ZSF.bed.gz,H3K27me3  
ENCFF191HYV.bed.gz,H3K79me2  
ENCFF656WCA.bed.gz,H3K4me1  
ENCFF582TOJ.bed.gz,H3K27ac  
ENCFF823WZD.bed.gz,H3K4me3  
ENCFF659QBM.bed.gz,H3K36me3  
ENCFF061HXM.bed.gz,H3K9me3  
ENCFF129JER.bed.gz,POLR2AphosphoS5  
ENCFF614HOL.bed.gz,H3K4me1  
ENCFF169EST.bed.gz,H3K4me1  
ENCFF448ZHU.bed.gz,H3K9ac  
ENCFF852IGX.bed.gz,H3K4me1  
ENCFF343ZOE.bed.gz,H3K4me3  
ENCFF423WPT.bed.gz,POLR2AphosphoS5  
ENCFF140GGV.bed.gz,H3K9me3  
ENCFF154XFN.bed.gz,H3K27ac  
ENCFF043OJL.bed.gz,EP300  
ENCFF842FKX.bed.gz,H3K27me3  
ENCFF684UJB.bed.gz,H3K4me3  
ENCFF728FBW.bed.gz,H3K27ac  
ENCFF001SSZ.bed.gz,H3K27ac  
ENCFF002CZY.bed.gz,POLR2A  
ENCFF676DSE.bed.gz,H3K79me2  
ENCFF479XLN.bed.gz,H3K36me3  
ENCFF767SDO.bed.gz,H4K20me1  
ENCFF853WQL.bed.gz,POLR2AphosphoS5  
ENCFF854IBF.bed.gz,H3K27me3  
ENCFF001URP.bed.gz,EP300  
ENCFF980EKY.bed.gz,H3K4me1  
ENCFF001WYR.bed.gz,H3K4me3  
ENCFF001UKO.bed.gz,REST  
ENCFF292PSZ.bed.gz,POLR2A  
ENCFF957SRR.bed.gz,H3K27ac  
ENCFF416FNH.bed.gz,EP300  
ENCFF001XHU.bed.gz,H3K36me3  
ENCFF001WVA.bed.gz,H3K27me3  
ENCFF001VGK.bed.gz,POLR2A  
ENCFF916FWC.bed.gz,H3K9ac  
ENCFF049QSO.bed.gz,H3K27me3  
ENCFF923WFT.bed.gz,H3K4me2  
ENCFF960YKA.bed.gz,H3K4me2  
ENCFF293WDU.bed.gz,H4K20me1  
ENCFF001TVH.bed.gz,EP300  
ENCFF001SVY.bed.gz,H3K36me3  
ENCFF575LSD.bed.gz,H3K27ac  
ENCFF249NPB.bed.gz,H3K9me3  
ENCFF101NFQ.bed.gz,H3K27ac  
ENCFF001XER.bed.gz,H3K4me3  
ENCFF675GPY.bed.gz,H3K27ac  
ENCFF001WWK.bed.gz,H3K4me3  
ENCFF001XJN.bed.gz,H3K36me3  
ENCFF495YBQ.bed.gz,EP300  
ENCFF025QNU.bed.gz,H4K20me1  
ENCFF479RVS.bed.gz,REST  
ENCFF001UNO.bed.gz,RAD21  
ENCFF983SMS.bed.gz,H3K4me2  
ENCFF882DAL.bed.gz,H3K27me3  
ENCFF639APX.bed.gz,REST  
ENCFF338KAJ.bed.gz,H3K27ac  
ENCFF078TDL.bed.gz,POLR2A  
ENCFF002CQK.bed.gz,POLR2A  
ENCFF033BRP.bed.gz,H3K27me3  
ENCFF457CTA.bed.gz,H3K27ac  
ENCFF731ASC.bed.gz,RAD21  
ENCFF233DOW.bed.gz,RAD21  
ENCFF037UYE.bed.gz,H4K20me1  
ENCFF634GUE.bed.gz,H3K27ac  
ENCFF432NTT.bed.gz,H3K27me3  
ENCFF524CIO.bed.gz,H3K4me1  
ENCFF085OSO.bed.gz,H3K27me3  
ENCFF029NOD.bed.gz,H3K36me3  
ENCFF404EOD.bed.gz,H3K4me3  
ENCFF640KZT.bed.gz,H4K20me1  
ENCFF599GTR.bed.gz,H3K36me3  
ENCFF992OYX.bed.gz,H3K9me3  
ENCFF847FBV.bed.gz,H3K9me3  
ENCFF101GTR.bed.gz,H3K27me3  
ENCFF801DBA.bed.gz,H3K36me3  
ENCFF312JVL.bed.gz,H4K20me1  
ENCFF560XSC.bed.gz,POLR2AphosphoS5  
ENCFF574UZK.bed.gz,H3K4me3  
ENCFF001UBX.bed.gz,POLR2AphosphoS5  
ENCFF921EJM.bed.gz,H3K4me3  
ENCFF482ANJ.bed.gz,H3K4me1  
ENCFF690DDP.bed.gz,POLR2AphosphoS5  
ENCFF814QBQ.bed.gz,H3K4me1  
ENCFF307VSP.bed.gz,POLR2A  
ENCFF760EAO.bed.gz,H3K4me3  
ENCFF041UZI.bed.gz,H3K4me1  
ENCFF051IVL.bed.gz,H3K36me3  
ENCFF255HQX.bed.gz,H2AFZ  
ENCFF109VJT.bed.gz,H3K27me3  
ENCFF311JHD.bed.gz,POLR2A  
ENCFF526FXD.bed.gz,H3K4me1  
ENCFF819GCP.bed.gz,H3K27me3  
ENCFF134EJI.bed.gz,H3K4me3  
ENCFF615CIL.bed.gz,H3K9me3  
ENCFF153JLK.bed.gz,REST  
ENCFF552QJI.bed.gz,H3K27ac  
ENCFF377SKJ.bed.gz,H3K27ac  
ENCFF936XYD.bed.gz,REST  
ENCFF727LYG.bed.gz,RAD21  
ENCFF804LKJ.bed.gz,EP300  
ENCFF001UME.bed.gz,YY1  
ENCFF524VEO.bed.gz,H3K4me3  
ENCFF001SXZ.bed.gz,H3K4me1  
ENCFF423NXJ.bed.gz,H3K9me3  
ENCFF023EER.bed.gz,H3K27ac  
ENCFF001WVQ.bed.gz,H3K4me3  
ENCFF354MGT.bed.gz,H3K4me3  
ENCFF282YYO.bed.gz,H3K36me3  
ENCFF001TCY.bed.gz,H4K20me1  
